MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
367775320,2022-03-31T00:00:06,29.93848,-90.22285,0,132.5,511,LOUISIANA TRANSPORTE,,WDJ4190,31,0,,,,31,A
367300350,2022-03-31T00:00:08,29.32096,-94.78445,0,211.7,304,THOR,IMO9350551,WDD8608,31,0,30,12,,52,A
366998090,2022-03-31T00:00:03,48.01338,-122.60798,7.2,334.6,332,MAUNA LOA,IMO5229704,WDC2819,31,0,36,8,4.1,32,A
367749350,2022-03-31T00:00:08,41.45146,-90.76706,4.2,275.7,511,LINWOOD ENDEAVOR,,WDI9511,31,15,19,7,,52,A
368010960,2022-03-31T00:00:07,37.0452,-89.17562,0.2,255.9,2,SHAWNEE FOREST,,WDJ7878,52,12,23,11,3.2,52,A
367480010,2022-03-31T00:00:00,47.33184,-122.50779,0,7.6,7,WSF SALISH,IMO9618329,WDF6992,60,0,83,19,3.2,60,A
366919210,2022-03-31T00:00:01,41.32851,-88.75407,0,133.8,90,JO ANNE STEGBAUER,,WDJ5479,31,0,34,10,,31,A
369970622,2022-03-31T00:00:09,30.39652,-81.42989,0,231.3,511,FLORIDA II,,AEMF,35,3,12,,,35,A
316001221,2022-03-31T00:00:05,49.29072,-122.97477,0,194.9,511,ISLAND CROWN,IMO7414092,CFK9388,31,0,23,7,4.1,52,A
368113380,2022-03-31T00:00:07,29.76323,-95.11272,0,211.3,326,JADEN PASENTINE,,WDL2578,31,12,27,10,2.9,31,A
367140820,2022-03-31T00:00:02,36.98678,-89.14259,0.6,211.8,294,TOM BEHRINGER,,WDD4149,31,0,39,12,,52,A
368090840,2022-03-31T00:00:02,34.91851,-90.24481,5.9,10.5,6,KENNY SHAVER,IMO12944990,WDK8101,57,12,209,18,3.1,57,A
316009165,2022-03-31T00:00:03,49.20065,-123.03547,0,221.8,511,SEA IMP VIII,IMO8703191,,31,0,12,5,0.6,31,A
367182730,2022-03-31T00:00:04,27.79541,-97.3307,0,349.8,511,MR THOMAS,,WDD7163,31,0,19,7,,52,A
369703000,2022-03-31T00:00:05,26.09275,-80.12342,0.1,106,88,OCEAN RELIANCE,IMO9275438,WADY,31,0,38,12,5.8,57,A
367332910,2022-03-31T00:00:07,29.90913,-89.98147,0,360,47,JULIE GONSOULIN,,WDE3012,31,0,21,9,,57,A
319041200,2022-03-31T00:00:08,26.1118,-80.10812,0,275.5,96,BLACK SHEEP,,ZGBS9,37,0,37,,,37,A
367060690,2022-03-31T00:00:21,43.34576,-124.32153,0,360,511,FAITH II,,WDC6743,30,,16,4,,,B
367606280,2022-03-31T00:00:25,29.77849,-92.18063,0,279.3,112,THERESE DANOS,IMO9097135,WDH3296,90,0,45,10,,70,A
367333940,2022-03-31T00:00:02,40.02386,-80.73381,102.3,360,511,JULIA ROSE MURRAY,,WDH3377,31,15,18,6,,31,A
367693030,2022-03-31T00:00:10,40.80024,-91.09789,0,360,511,TAYLOR B,,WDI3894,31,2,15,,,0,A
368056740,2022-03-31T00:00:06,32.78735,-79.92351,0,331.6,190,CAPT. JIM MCALLISTER,IMO9857573,WDK4591,52,0,33,13,5.6,52,A
367584510,2022-03-31T00:00:00,29.97208,-93.84375,1.8,359.5,196,SAVAGE DILIGENCE,,WDG9118,31,0,17,8,,91,A
538006146,2022-03-31T00:00:07,30.03188,-90.69894,0.2,232.7,229,SBI RUMBA,IMO9712498,V7KD8,70,1,228,,,70,A
316021988,2022-03-31T00:00:00,49.29491,-123.13325,0,223,511,CONSTITUTION,,VY9477,60,15,,,,60,A
367306860,2022-03-31T00:00:07,30.38979,-81.53477,0,224.7,511,SEWELLS POINT,IMO7517856,WYJ6341,31,15,30,8,4,52,A
367658890,2022-03-31T00:00:01,30.07446,-90.89958,0,272.4,511,BECKY S,IMO9773612,WDH8525,31,0,30,,,52,A
368014910,2022-03-31T00:00:07,18.19105,-65.58563,7.1,287.3,511,AURORA,IMO7114018,WDJ8285,31,12,28,8,2.9,31,A
367332830,2022-03-31T00:00:04,29.77633,-92.17431,0,212,113,PENNY F,IMO9555682,WDE3007,90,0,50,10,3.6,70,A
367682990,2022-03-31T00:00:04,29.94657,-93.16913,0,291.6,326,RENA MARIE,,WDI2909,31,0,26,,,90,A
366961250,2022-03-31T00:00:05,30.4255,-91.20302,0.2,31.7,303,GEISMAR,,WDH5468,31,0,21,9,,57,A
367671160,2022-03-31T00:00:07,29.74943,-95.10328,0,282.7,107,MOLLY PATRICIA,,WDH9743,31,12,29,,,57,A
368071410,2022-03-31T00:00:09,30.24695,-91.31925,3.8,161.2,163,BILLY CENAC,,WDK6121,52,12,200,17,3,52,A
538008654,2022-03-31T00:00:09,32.07965,-81.06331,0,263.1,258,CLIPPER APOLLONIA,IMO9527996,V7A2625,70,0,180,28,6,70,A
366829480,2022-03-31T00:00:29,29.95152,-90.16479,0,260.7,511,BIG SAM,,WDF2961,31,0,21,7,,31,A
368054020,2022-03-31T00:00:05,37.91744,-87.8841,0,222.6,511,KENOVA,IMO101288926,WDK4323,57,0,219,34,3.1,57,A
367545860,2022-03-31T00:00:04,29.56722,-90.72753,0,200,511,MS KERCI,IMO8968179,WDG5359,90,0,41,9,3,34,A
366989990,2022-03-31T00:00:04,38.06727,-90.14347,3.2,276.2,272,ROBERT T,,WDC2248,31,1,32,11,,31,A
538009198,2022-03-31T00:00:08,28.57528,-94.25928,0.6,238.2,121,PACIFIC RUBY,IMO9893034,V7A4440,80,1,250,44,13.3,80,A
319669000,2022-03-31T00:00:23,26.06067,-80.13093,0,280.7,118,APRIL,IMO1010208,ZGAG9,37,5,52,9,3.4,37,A
367556630,2022-03-31T00:00:09,29.62748,-89.92171,0,215.8,308,JASON E DUTTINGER,IMO9645592,WDG6404,31,5,37,12,5.5,57,A
368014850,2022-03-31T00:00:00,36.99213,-89.13298,9.8,112.7,113,TOM TORRETTI,,WDJ8278,31,12,20,6,0,31,A
249047000,2022-03-31T00:00:05,19.82044,-65.6914,17.5,122.2,121,CELEBRITY SUMMIT,IMO9192387,9HJC9,60,0,294,32,8,60,A
338123469,2022-03-31T00:00:29,27.78875,-82.78575,0,131.2,511,KATHIE M,,,37,,18,,,,B
367589070,2022-03-31T00:00:24,30.15402,-85.63781,0,360,511,EVENSTAR,,WDG9565,37,,13,,,,B
367350310,2022-03-31T00:00:29,47.63233,-122.34005,0,22.3,511,THAT'S AMAZING,,WDE4219,37,,12,4,,,B
316021988,2022-03-31T00:01:11,49.29493,-123.13323,0,216.7,511,CONSTITUTION,,VY9477,60,15,,,,60,A
319008900,2022-03-31T00:00:30,26.7479,-80.05092,0,334.4,87,BELLA VITA,IMO1010129,ZCXZ8,37,5,75,14,3.8,0,A
367162640,2022-03-31T00:00:02,48.50009,-122.73883,17.4,140.4,149,PARACLETE,IMO0000000,WDJ7960,37,,0,0,,,B
367541760,2022-03-31T00:00:19,26.74893,-80.0503,0,258.4,181,WINNING DRIVE,IMO9620188,WDG4948,37,5,39,7,1.6,37,A
368010090,2022-03-31T00:00:19,35.05207,-85.32732,0.1,248.6,23,WILLIAM NECKEL,IMO8635681,WDJ7786,31,0,29,9,,90,A
367647060,2022-03-31T00:00:24,47.6367,-122.33865,0,81.2,511,MAJESTIK,,WDH7326,37,,20,,,,B
369970839,2022-03-31T00:00:32,30.36704,-88.56342,0,257.8,13,SOUTHERN JOURNEY,,KABM,90,5,23,,,30,A
367097570,2022-03-31T00:00:37,27.84381,-97.07036,0,306.2,511,ARNOLD W OLIVER,,WCW4973,60,5,27,13,,60,A
366942080,2022-03-31T00:00:16,28.41606,-80.6231,0,360,511,ELIZABETH S,IMO8991059,WDB7403,31,0,23,9,3.1,52,A
368090840,2022-03-31T00:01:13,34.92045,-90.24457,6,1.6,0,KENNY SHAVER,IMO12944990,WDK8101,57,12,209,18,3.1,57,A
366984180,2022-03-31T00:00:37,42.01127,-90.14562,4.1,342,347,AMERICAN BEAUTY,,WDB9866,31,12,48,13,,57,A
367048000,2022-03-31T00:00:45,48.10623,-122.77951,0.1,1.8,511,DISCOVERY,,WDD2293,60,,24,5,,,B
577368000,2022-03-31T00:00:45,18.42247,-64.60992,3.1,336.5,340,MIDNIGHT DREAM,IMO7913206,YJWE4,70,0,90,17,4.8,70,A
366935380,2022-03-31T00:01:03,29.72949,-95.02665,5.8,302.6,293,CATHERINE,IMO8635502,WCW3931,31,0,21,7,,57,A
367129670,2022-03-31T00:01:10,38.63358,-90.17587,0,252.5,511,COWBOY CARL,,WDC2897,31,0,42,8,,31,A
367507690,2022-03-31T00:01:20,42.26151,-90.42255,0,360,511,RIVER RAT,,WDF9680,52,15,10,3,2,52,A
368239110,2022-03-31T00:00:09,27.76832,-82.62833,0,294.6,89,GANDY DANCER,IMO123456789,CZA2084,37,0,18,6,2,37,A
367300350,2022-03-31T00:01:18,29.32095,-94.78447,0,211.7,304,THOR,IMO9350551,WDD8608,31,0,30,12,,52,A
367792310,2022-03-31T00:00:09,26.05566,-97.21263,0,299.6,239,KYLIE BROWN,,WDJ5894,31,12,,,,57,A
367456760,2022-03-31T00:01:14,29.73284,-95.02172,0,302.2,223,CHOCTAW,IMO8851285,WDF4875,31,8,24,8,,57,A
352986205,2022-03-31T00:00:14,28.77316,-94.49272,0,52,132,PRISM COURAGE,IMO9888481,3E3945,80,1,299,48,9.4,80,A
352001169,2022-03-31T00:01:14,18.47837,-66.12868,7.8,174,172,SIRIOS CEMENT III,IMO9373606,3E3435,79,0,145,25,9.1,79,A
319515000,2022-03-31T00:00:00,29.96711,-90.27469,0.1,332.9,231,STOLT VIKING,IMO9196711,ZCON9,80,1,166,26,10.3,80,A
367598830,2022-03-31T00:00:18,29.11203,-90.19378,0,207.4,511,LADY JOYELLE,,WDH2555,31,0,20,,,52,A
367625610,2022-03-31T00:00:02,29.77512,-95.07819,0,308.9,282,SWEENEY,,WDH5209,31,12,23,,,57,A
367133160,2022-03-31T00:00:02,20.99099,-157.31915,5.7,137.7,134,TECUMSEH,IMO7511503,WTW9257,31,11,37,10,4.2,32,A
367500460,2022-03-31T00:00:03,30.5158,-91.23937,0.1,127.7,511,MAC ANDREW MCKINNEY,,WDF8971,31,12,20,8,,52,A
368094710,2022-03-31T00:00:06,31.50418,-81.30223,5.9,26.1,511,GRACE MYRICK,,WDK8495,99,0,18,10,2,99,A
367707210,2022-03-31T00:00:09,38.424,-82.59919,0,201.6,149,ANDREW ANTRAINER,,WDI5303,31,0,36,,,90,A
316014646,2022-03-31T00:00:09,49.11169,-123.31874,6.5,352.2,342,SEA IMP IX,,,32,0,15,6,3,32,A
367517330,2022-03-31T00:00:02,27.76889,-82.62828,0.1,222.2,511,IRIANA,,WDG2606,37,0,14,5,,37,A
368184980,2022-03-31T00:00:04,29.73305,-95.02021,0,30.8,32,HOUSTON HONOR,IMO1311726,WDM2086,57,15,20,10,0,52,A
367323150,2022-03-31T00:00:04,29.59981,-90.66109,0,303.3,183,E W ELLEFSEN,,WDE2299,90,3,62,18,,33,A
368052910,2022-03-31T00:00:01,30.00928,-89.91921,0,250,511,LIL' EMI,,WDK4206,31,15,17,7,3.5,31,A
367526590,2022-03-31T00:00:04,30.03412,-93.7803,0,253.2,276,FREEDOM,,WDG3490,31,12,20,7,,56,A
368070420,2022-03-31T00:00:03,29.05982,-95.67254,0,288.8,20,MITCHELL,,WDK6012,57,12,83,16,2.6,57,A
367631890,2022-03-31T00:00:07,29.94314,-90.31519,0,283.2,225,SHELBY GROS,,WDH5831,31,0,24,9,,90,A
367530220,2022-03-31T00:00:06,47.65731,-122.37945,0,184.4,511,ST JOSEPH,,WDG3842,30,0,20,,,30,A
366884240,2022-03-31T00:00:07,27.85445,-82.39566,4.3,255.7,511,ENDEAVOR,IMO9237905,WDB3177,31,15,26,15,1.6,52,A
367584550,2022-03-31T00:00:08,29.6532,-94.26102,7.4,63.5,63,SAVAGE JOURNEY,,WDG9122,31,0,17,7,,57,A
366954010,2022-03-31T00:00:08,28.94966,-95.33013,0,216.1,298,HARVEY PACER,IMO9297747,WDH2195,90,0,61,14,4.3,70,A
366816020,2022-03-31T00:00:10,29.72123,-95.2744,0,41,511,SCOTT R WILSON,IMO8635667,WDA5062,31,12,22,9,,52,A
367379290,2022-03-31T00:00:00,30.29167,-91.22357,0,272.2,511,DORELLA BANTA,,WDE6366,31,15,21,8,,31,A
368142610,2022-03-31T00:00:07,29.71766,-95.24294,0,286.7,511,SIMON MATTHEW,IMO0000051,WDL5605,31,0,5,9,2.5,52,A
366088000,2022-03-31T00:00:04,29.12945,-90.20136,0,259.2,511,THUNDER,IMO9684847,WDH7787,90,0,76,18,5.9,70,A
367613790,2022-03-31T00:00:08,29.77353,-95.07844,0,290.9,511,JOHN DEMPSEY,,WDH4061,31,0,25,,,57,A
367702480,2022-03-31T00:00:08,29.9952,-90.82697,0,240.6,344,SAFETY PRIDE,,WDI4832,31,0,21,8,,52,A
367705210,2022-03-31T00:00:11,29.65623,-94.68283,0,99.9,277,MS ALLIE,,WDI5105,31,15,18,7,,31,A
368103770,2022-03-31T00:00:12,35.39833,-90.06807,3.7,23.8,36,TIM P STUDDERT,,WDK9442,31,12,52,15,3.1,31,A
367610280,2022-03-31T00:00:14,37.01343,-89.17151,4.6,327.4,332,J W HUNTER,,WDH3730,31,12,40,14,,31,A
367655340,2022-03-31T00:00:17,37.90283,-87.86509,3.9,150.8,511,PATSY COLEMAN,,WDH8166,31,12,45,9,,31,A
368105000,2022-03-31T00:00:19,30.39272,-81.43467,7.2,29,29,SIGNET WARHORSE III,IMO8967577,WDH4883,31,11,45,15,5.4,31,A
367533940,2022-03-31T00:00:24,29.99976,-89.98834,0.1,260.2,262,TAMPA,,WDG4190,31,12,23,10,,57,A
367588940,2022-03-31T00:01:03,29.5549,-90.75289,0,244.8,511,MISS ELIZABETH,IMO7906851,WDG9553,31,0,25,8,2.9,52,A
368045340,2022-03-31T00:01:11,40.2468,-80.65153,0.1,83,511,JOSEPH W CARL,,WDK3445,0,15,0,0,0,0,A
367519920,2022-03-31T00:01:12,29.68663,-91.1774,0,303.3,0,BIG EDDIE,,WDG2850,31,15,20,8,,38,A
368050130,2022-03-31T00:00:00,32.14289,-81.13933,0,256.2,511,MR MIKE,,WDK3928,31,0,17,8,2.4,31,A
538080034,2022-03-31T00:00:03,26.08885,-80.17442,0,192.4,359,DAYBREAK,IMO1005394,V7MN7,37,0,40,,,37,A
367310270,2022-03-31T00:00:03,21.26987,-158.08834,0.2,260.7,511,NA'INA,,WDD9358,90,0,28,7,,52,A
366772990,2022-03-31T00:00:06,47.60336,-122.42707,17.4,262.3,259,WSF KALEETAN,IMO8835346,WY2512,60,0,116,22,5.6,60,A
367690010,2022-03-31T00:00:04,30.20495,-93.27516,4.4,240.1,233,CAPT PRIMEAUX,,WDI3600,31,12,23,,,57,A
369858000,2022-03-31T00:00:10,24.56459,-81.8007,0.1,56.8,511,RETRIEVER,,NENH,90,,,,,,B
367517330,2022-03-31T00:01:11,27.76888,-82.6283,0,236.2,511,IRIANA,,WDG2606,37,0,14,5,,37,A
367003390,2022-03-31T00:01:13,29.89,-89.99742,0,116.2,28,HENRI,,WDF2420,31,12,21,8,,57,A
367511370,2022-03-31T00:00:43,36.22497,-95.73031,0,184.4,511,LUCY JANOUSH,,WDG2026,31,15,33,,,30,A
369342000,2022-03-31T00:00:27,29.35808,-90.25131,0.1,250.1,511,PRIDE,,WDJ9627,79,0,31,7,2.7,79,A
367445000,2022-03-31T00:00:44,29.87558,-89.94334,0,0.1,128,PATI R MORAN,IMO9398553,WDD9499,31,1,37,11,4.6,57,A
367127050,2022-03-31T00:01:00,29.78734,-95.08298,0,208.1,286,TENSAW,IMO9089932,WDF2525,31,5,19,7,,57,A
367759850,2022-03-31T00:01:11,39.71089,-79.92561,0,360,511,REDDY K,,WDJ2591,31,0,17,,,31,A
368473000,2022-03-31T00:01:00,30.38983,-81.53631,0,272,258,LIBERTY PRIDE,IMO9448114,KRAU,70,5,199,32,10,70,A
367308610,2022-03-31T00:00:02,33.77174,-118.21192,0,195.3,160,SARAH C,,WDD9226,31,5,19,6,,31,A
367616040,2022-03-31T00:00:00,29.84461,-91.88516,6.7,90.8,88,LEISA GAIL STRAFUSS,,WDH4277,31,0,22,,,57,A
368014850,2022-03-31T00:01:02,36.99129,-89.12965,9.4,107.9,108,TOM TORRETTI,,WDJ8278,31,12,20,6,0,31,A
367763730,2022-03-31T00:00:06,29.31832,-94.78436,0.4,4.7,511,SIDNEY B,,WDJ2991,52,2,,,,52,A
367596750,2022-03-31T00:00:06,27.81018,-97.37873,5,92.3,90,ZEUS,IMO9660968,WDH2353,31,0,24,11,,52,A
368124510,2022-03-31T00:00:01,38.58097,-90.21127,3.9,35.7,22,FRANK MELLOR,,WDL3736,31,12,22,10,0,31,A
366773090,2022-03-31T00:00:07,48.54109,-123.01151,7.9,201.8,195,WSF TILLIKUM,IMO8836120,WL3377,60,5,90,22,5.6,60,A
366984240,2022-03-31T00:00:03,34.82542,-90.42546,10.9,259,261,ANDREW C MACMILLAN,,WDB9869,31,12,53,16,,57,A
367704590,2022-03-31T00:00:10,29.40513,-94.7429,0,222.7,142,ADELINE,IMO8993825,WDI5043,31,0,21,9,,31,A
367748330,2022-03-31T00:00:07,29.60039,-90.36442,0,268,511,NAVIGATOR,,WDI9407,31,0,30,9,,21,A
367524420,2022-03-31T00:00:17,29.57185,-90.59413,0,264.6,290,BOO SONIER,,WDG3281,31,0,21,,,57,A
368054570,2022-03-31T00:00:07,30.05915,-93.54713,4.7,269.4,265,MISS MARLEY,,WDK4381,57,12,220,18,3,57,A
538009508,2022-03-31T00:00:18,28.63092,-94.72793,0.3,206,89,ATLANTICA BRAVE,IMO9397468,V7A4827,89,1,183,32,8,89,A
368213040,2022-03-31T00:00:05,29.76693,-91.77552,5.1,301.8,299,CITATION,IMO1217082,WDM5147,57,0,206,11,3,52,A
338102368,2022-03-31T00:00:20,47.79572,-122.49866,0,90.7,511,SHARED DREAM,,,37,,8,3,,,B
564335000,2022-03-31T00:00:04,29.78953,-90.01296,16.4,210.4,210,MTM ANTWERP,IMO9291456,9V2587,80,0,145,23,9.9,80,A
338205828,2022-03-31T00:00:13,27.7664,-82.42892,0.8,178.7,511,BERNADETTE III,,,37,,12,,,,B
368163530,2022-03-31T00:00:36,30.38803,-81.46005,0,14.5,12,ADDY LOU II,IMO8115825,WDL7793,31,5,127,38,6,31,A
367524110,2022-03-31T00:01:20,29.6925,-94.98895,6.1,313.6,306,SAVAGE WISDOM,,WDG3252,31,0,18,7,,57,A
563093900,2022-03-31T00:01:18,30.0579,-88.42148,4.2,140,150,MTM HUDSON,IMO9278064,9V6540,80,0,178,32,6.5,80,A
367333880,2022-03-31T00:00:40,40.27087,-79.89438,0,329.3,41,RYAN MICHAEL MURRAY,,WDH3364,31,0,30,8,,31,A
366961670,2022-03-31T00:00:01,29.76226,-95.08985,4.5,37.5,511,CAPT LEROY,,WCZ5746,31,2,16,6,,31,A
366100000,2022-03-31T00:01:18,28.57345,-87.93373,0,355.4,358,APPOMATTOX,,WQXV204,0,15,0,0,25.5,0,A
228335900,2022-03-31T00:00:02,32.73822,-79.84498,11.4,124.8,123,CMA CGM TOSCA,IMO9299783,FMEL,70,0,334,42,14.5,79,A
367592280,2022-03-31T00:00:05,30.40007,-81.43273,0,360,511,J HENRY BLOUNT,,WDG9897,31,0,12,,,52,A
367311490,2022-03-31T00:00:08,29.84138,-91.94998,2.1,235.7,249,LADY OF PROMPT SUCCO,,WDD9441,31,0,21,8,,57,A
316004658,2022-03-31T00:00:09,49.33681,-123.46729,8.8,300.8,511,OCEAN MONARCH,,VG6686,31,0,14,5,2.5,52,A
304010983,2022-03-31T00:00:01,26.565,-94.5475,13,191.6,192,INDUSTRIAL AIM,IMO9204934,V2OC9,70,4,99,17,7.3,79,A
366994190,2022-03-31T00:00:14,29.98673,-90.39937,0.1,10.8,321,ANGIE GOLDING,,WDC2517,31,12,32,9,,57,A
367421660,2022-03-31T00:00:07,47.05124,-122.90567,0,360,511,CAPT BOB CAMPBELL,,WDE9819,31,0,21,7,,52,A
367369930,2022-03-31T00:00:18,30.10442,-93.31082,0.2,91.5,511,DEE ANNA SETTOON,,WDE5659,31,0,15,6,,50,A
311000720,2022-03-31T00:00:02,17.33234,-66.20803,8.5,52.8,54,CYMBIDIUM,IMO9781528,C6DM7,70,0,115,16,7.2,70,A
367106880,2022-03-31T00:00:00,30.28323,-91.22297,0,258.5,511,NEW ROADS,IMO7527980,WDC9803,60,0,45,20,1.5,69,A
368027980,2022-03-31T00:00:10,29.54757,-90.69389,0,248.1,511,TRITON PATRIOT,IMO7030731,WDL4381,34,0,52,12,3,34,A
241132000,2022-03-31T00:00:06,27.67132,-95.03412,9.6,266.7,265,MINERVA KYTHNOS,IMO9592252,SVBI9,80,0,249,43,15,80,A
368158770,2022-03-31T00:00:07,30.4077,-87.25834,0,239.1,293,RIVERS C,,WDL7280,97,0,20,8,2.9,97,A
367608850,2022-03-31T00:00:14,29.25795,-89.96651,0,253.1,511,POPPA P,IMO8977833,WDH3587,60,0,44,9,2,60,A
367724490,2022-03-31T00:00:05,34.86356,-90.3358,9.5,221.7,221,CHRISTOPHER SCOTT,,WDI7014,31,0,,,,38,A
367373000,2022-03-31T00:00:04,28.66158,-89.55149,0,212.2,22,TRUE NORTH,,WDG6679,37,15,33,,,10,A
258669000,2022-03-31T00:00:21,29.10433,-94.7005,0.4,0,90,CLIPPER HERMOD,IMO9378163,LAID6,80,1,154,22,10.6,84,A
319155000,2022-03-31T00:00:25,26.70189,-80.04566,0,195.4,182,ANNASTAR,IMO9620190,ZGCC8,37,5,49,9,2.3,37,A
367390720,2022-03-31T00:00:13,29.26094,-89.96388,0,360,511,INTRUDER,IMO8964123,WDE7232,60,15,50,9,1.9,60,A
316030626,2022-03-31T00:00:06,48.84478,-123.32554,0,164.6,94,SALISH EAGLE,IMO9750282,CFCX,70,0,,,,60,A
538004026,2022-03-31T00:00:05,29.36618,-94.89147,0,243.8,69,HOVDEN SPIRIT,IMO9596997,V7UT7,80,5,243,42,15,80,A
367188940,2022-03-31T00:00:04,27.81166,-97.40908,0,253.3,511,JUNO,IMO7502368,WDD7623,31,5,29,9,4.9,52,A
368169710,2022-03-31T00:00:10,30.69212,-81.45979,0,154.8,344,ROBERT J. EYMARD,,WDL8461,31,0,18,6,3,31,A
538005445,2022-03-31T00:00:09,29.53923,-89.76159,0,257.1,309,RIDGEBURY JOHN ZIPSE,IMO9416422,V7DX7,80,1,274,50,17.2,80,A
372804000,2022-03-31T00:00:08,26.03426,-79.635,8.6,95.8,115,PELAGIC EXPRESS,IMO9390381,HOSN,70,0,81,13,4.7,0,A
367519080,2022-03-31T00:00:32,28.80979,-91.37183,0.9,127.4,511,ST PAUL,IMO8969379,WDG2769,30,,25,7,,,B
366772780,2022-03-31T00:01:03,47.60107,-122.38185,17,87.1,91,WSF WALLA WALLA,IMO7233151,WYX2158,60,0,134,26,5.2,60,A
228335900,2022-03-31T00:01:11,32.73628,-79.84118,12,119.7,121,CMA CGM TOSCA,IMO9299783,FMEL,70,0,334,42,14.5,79,A
368059520,2022-03-31T00:00:08,29.54794,-90.7038,0,57.9,261,DEER ISLAND,IMO9788356,WDK4881,20,8,94,20,5.5,20,A
367491710,2022-03-31T00:01:11,30.37112,-88.56449,0,360,511,SIGNET LEGEND,,WDF8130,31,0,17,7,,31,A
367513120,2022-03-31T00:01:06,45.9291,-119.28439,0,314.8,255,CASCADES,IMO8851027,WDG2194,31,5,28,9,,57,A
538006810,2022-03-31T00:00:04,45.64152,-122.72421,4.3,114.4,114,OTTO H,IMO9749374,V7RJ4,80,0,,,,80,A
367482320,2022-03-31T00:01:00,18.00587,-66.765,0,255.9,511,ROSARIO P,IMO7945613,WDF7224,31,5,24,8,,52,A
367589050,2022-03-31T00:00:08,38.84278,-90.10583,0,182.5,355,LINDSEY GRAHAM,,WDG9563,31,12,24,,,57,A
367592280,2022-03-31T00:01:25,30.40008,-81.43273,0,360,511,J HENRY BLOUNT,,WDG9897,31,0,12,,,52,A
367397580,2022-03-31T00:00:23,30.27648,-87.56963,0,254.5,511,MISS E,,WDE7785,60,,19,5,,,B
367508330,2022-03-31T00:01:12,29.64185,-91.1141,0,274.3,274,CHOPS,,WDF9738,31,0,28,9,,31,A
369045000,2022-03-31T00:00:19,29.13673,-90.20217,0,39.5,340,HARVEY STONE,IMO9752577,WHSO,90,5,64,,,38,A
319278000,2022-03-31T00:00:29,26.74962,-80.05107,0,187.6,91,NETANYA 8,IMO9416525,ZCPY2,37,5,58,11,3.1,37,A
368161120,2022-03-31T00:00:49,30.01441,-90.82974,0.1,360,511,BIENVILLE,,WDL7538,50,0,13,4,0,50,A
367328540,2022-03-31T00:01:08,29.42878,-94.82619,0,268.4,315,LISA,,WDE2705,31,3,20,7,,31,A
367719830,2022-03-31T00:01:08,38.01567,-90.08827,0.1,356.6,511,RONNIE I,,WDI6550,31,15,19,,,31,A
368032610,2022-03-31T00:01:10,30.72653,-88.05583,0,288.5,328,GENERAL ASHBURN,IMO0000039,WDK2121,90,0,32,9,9,32,A
368181020,2022-03-31T00:01:10,29.79923,-90.01193,0.1,252.4,511,LARRY BOY,IMO0000111,WDL9658,32,0,22,10,2.5,52,A
367702550,2022-03-31T00:01:13,29.93909,-90.1786,0,356.9,231,SAFETY TEAM,,WDI4838,31,15,21,8,,5,A
367430210,2022-03-31T00:00:35,34.81992,-92.40798,3.3,266,511,MISS ALEX,,WDF2641,31,15,34,10,,31,A
367754820,2022-03-31T00:01:06,48.49286,-122.67989,0,97.3,511,SAUDADE,,WDJ2054,36,,12,,,,B
367627470,2022-03-31T00:00:39,29.8922,-91.91142,0,270.4,511,RODNEY E SETTOON,,WDH5388,31,0,15,,,31,A
367424310,2022-03-31T00:00:46,31.33238,-92.48178,0,305.7,277,JOHNNY M,,WDF2053,31,0,26,9,,91,A
352306000,2022-03-31T00:01:10,26.46201,-79.5105,5.5,130.8,140,CARIB WARRIOR,IMO9666364,HP8134,79,0,64,14,2.2,79,A
368149820,2022-03-31T00:01:18,30.28028,-87.66212,0,17,274,RUSTY MOORE,,WDL6345,57,12,121,34,2.8,57,A
367504890,2022-03-31T00:00:38,29.6675,-90.2063,0,35.1,232,SAVAGE VISION,,WDF9412,31,12,28,10,,57,A
368032000,2022-03-31T00:01:17,47.62728,-122.38087,0,74.5,358,OCEAN ROVER,IMO7303968,KRLM,30,0,77,16,8.3,30,A
367757270,2022-03-31T00:00:00,30.01854,-90.47713,0,45,316,ST MATTHIAS,,WDJ2321,31,12,,,,57,A
316001193,2022-03-31T00:01:11,49.29844,-123.02918,0,17.8,356,OCEAN YALETOWN,IMO9901922,,52,5,23,12,0,52,A
319048800,2022-03-31T00:00:54,26.74812,-80.05088,0,31,89,GRACE E,IMO1011886,ZGDA,37,5,73,13,4.3,37,A
367672370,2022-03-31T00:00:01,30.52377,-91.73333,0,246.5,322,BILL GARVEY,,WDH9868,31,12,25,9,,57,A
367451290,2022-03-31T00:00:09,35.52616,-89.90365,4.3,192,182,STEVE E BRYAN,,WDF4388,31,12,54,15,,57,A
368005840,2022-03-31T00:00:22,32.75597,-79.91487,0.1,262.5,161,MADRONE,,WDJ7348,37,,13,4,,,B
209513000,2022-03-31T00:01:03,26.09386,-80.08645,14.9,269.4,511,OCEAN PEARL,IMO9060247,C4BQ2,70,0,169,27,9.8,49,A
636019582,2022-03-31T00:01:11,48.67004,-125.5391,10,274.3,276,MSC ARICA,IMO9619452,D5VE2,71,0,299,48,12.1,71,A
367605130,2022-03-31T00:01:11,29.96362,-93.86146,0,351.3,152,DAHLI BROOKE,,WDH3184,31,15,20,,,31,A
